id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
30772,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Men Printed Mustard Kurta
26617,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men Redon Move White Casual Shoes
32025,Men,Accessories,Socks,Socks,Cream,Summer,2016.0,Casual,Playboy Men Cream Socks
44899,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo Neck T-shirt
15607,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Nike Men Sptcasl Grey Polo T-Shirts
36485,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Newport Black Shoes
4250,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Mirror On The Green T-shirt
45177,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Men Black Dial Analogue Watch A590
5382,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2011.0,Sports,Quechua Arpenaz  300
56752,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Horsefly Men Charcoal T-shirt
10147,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men Ed Plaintoe Black Formal Shoes
4062,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's India Is Known For Black T-shirt
21600,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Urban Yoga Men Solid Navy Blue Track Pants
37765,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,John Players Men Yellow Check Shirt
6735,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Mid CVS Navy Blue Shoes
17362,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011.0,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack
23157,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Printed T-shirt
51577,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Fastrack Men Red Dial Watch
3247,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Puma Men Match Black White Shoe
26425,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt
24716,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men  Jiff Black Sandals
56336,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Watch
1948,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Mens Keyboard Sidebar Black Polo T-shirt
4406,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,John Lenon Men's Working Class Hero Black T-shirt
45721,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Reebok Men Avengers Pack of 2 Deos
52796,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet
15051,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Formal Shoe
7283,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Beatles Men's Let It Be Faded Blue Melange T-shirt
23533,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Dunhill Pursuit Men Perfume
29835,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Basics Men Brown Checked Slim Fit Shirt
3623,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Men's Neon Cat Black Yellow Flip Flop
26041,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt
12274,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Shirts
30124,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Flying Machine Men Green Polo T-shirt
46396,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt
35664,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,U.S. Polo Assn. Men Black Sandals
17534,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Solid Blue Shirt
6163,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2011.0,Casual,ADIDAS Men's Tread Flip Flop
47244,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Blue Shoes
26273,Men,Apparel,Topwear,Tshirts,Green,Summer,2013.0,Casual,Proline Men Green Polo T-shirt
12046,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Spykar Men Check Yellow Shirts
30316,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Deadly Pirate Pink T-shirt
24524,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mother Earth Men Black Shirt
33593,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Wrangler Men Summer Throwdown White T-shirt
32441,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Polo T-shirt
37133,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Wills Lifestyle Men ClubLife Black Shirt
20184,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Check Green Shirt
39895,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Corona Sports Shoes
21056,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Clarks Men Black Sandals
4634,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Adi Ultra Low White Navy Shoe
11405,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors Of Benetton Men Light Winter White T-Shirts
20342,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,Proline Men Solid Purple Sweatshirt
5520,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Probase Men's Away To Glory White T-shirt
36227,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Nike Men Air Ralston Mid Lite Brown Shoes
16620,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Probase Men Stripes Red Shirt
7277,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Batman Men's Logo Neon Glow Black T-shirt
19668,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Printed Sweatshirt
13352,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Men Jeunes Brown Casual Shoes
43422,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2013.0,Casual,SPYKAR Men Blue Slim Fit Jeans
46362,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Locomotive Men Lavender And Grey Check Shirt
7045,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Numero Uno Men's Olive Brown Shoe
35690,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes
22627,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Sports,Nike Men White Sweater
16412,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Red & Cream Striped Shirt
8831,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Spykar Men Navy Blue Polo T-Shirts
6197,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Men's Logo Chest Green T-shirt
34742,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Vedano Black Shoes
26287,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue T-shirt with Printed Detail
7879,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Proline Men Grey Comfort Fit Sports Shorts
18588,Men,Accessories,Socks,Socks,Black,Fall,2010.0,Casual,Puma Men Lifestyle Pack of 3 Socks
57022,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey MC Men Grey Rio Briefs 8033
40095,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,ADIDAS Men Black Shorts
58856,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2012.0,Casual,Hakashi Men Black Cufflinks
11637,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Slim Pedal Rose Gold Black Watches
25402,Men,Accessories,Mufflers,Mufflers,Red,Summer,2012.0,Casual,Nike Men Striped Manchester United Red Scarf
44435,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Gliders Men Black Shoes
5712,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Reebok Men's Lochraven Silver Black Shoe
20170,Men,Apparel,Topwear,Shirts,Khaki,Fall,2011.0,Casual,Wrangler Men Thin Khaki Shirt
14345,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Free Run +2 Grey Sports Shoes
36015,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,OTLS Men Black Leather Belt
50663,Men,Apparel,Loungewear and Nightwear,Shorts,Black,Winter,2016.0,Sports,Chromozome Men Black Soccer Shorts
34326,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Circuit Thrash Red T-shirt
19802,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Grey Tshirt
22243,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ID Men White Casual Shoes
17998,Men,Apparel,Topwear,Tshirts,Red,Fall,2009.0,Sports,Puma Men Graphic Tee Red Tshirt
30786,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Fabindia Men Olive Printed Kurta
2153,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011.0,Casual,Basics Men Blue & Yellow Polo T-shirt
13504,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chimp Men Kutta Pyjama White Tshirts
31654,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Indigo Nation Men Black Shirt
3081,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Probase Men's Bike Grey T-shirt
41523,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Basics Men Set of 3 Socks
11253,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Formal,Indigo Nation Men Tro Olive Trousers
25066,Men,Accessories,Accessories,Accessory Gift Set,Turquoise Blue,Winter,2015.0,Formal,Lino Perros Men Formal Turquoise Blue Accessory Gift Set
10381,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,United Colors of Benetton Men Solid Blue Shirts
33331,Men,Apparel,Topwear,Shirts,Pink,Fall,2012.0,Formal,Arrow New York Men Pink Slim Fit Shirt
5978,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Black Checked Shirt
4096,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Classic Polo Men's Black With Blue White Stripes T-shirt
36643,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Wills Lifestyle Men Leather Brown Belt
14513,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Light Blue Thin White & Grey Striped Shirt
37791,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Solid Blue Shirt
50451,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Melange Briefs
17396,Men,Accessories,Socks,Socks,Blue,Summer,2016.0,Casual,Reid & Taylor Men Stripes Blue Socks
46534,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch T2N156
7613,Men,Accessories,Wallets,Wallets,Brown,Summer,2011.0,Casual,Wrangler Men Canvas Dark Brown Leather Wallet
13736,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Belmonte Men Check Red Shirts
2361,Men,Accessories,Headwear,Caps,Black,Summer,2011.0,Sports,ADIDAS Black Men Cap
43046,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Black & Blue Energy Jersey
31466,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Cricket White Jersey
28117,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey MC Men Pack Of Two Black Briefs 8003
34548,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Puma Men Leather Brown Belt
27963,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Jockey SP-OW Men Black Innerwear Vest SP11
8207,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Locomotive Men Solid Langworth Red T-Shirts
50831,Men,Accessories,Belts,Belts,Black,Winter,2012.0,Smart Casual,New Hide Men Black & Brown Reversible Leather Belt
18782,Men,Accessories,Ties,Ties,Cream,Summer,2011.0,Formal,Peter England Men Elite Cream Tie
38385,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Peter England Men Black Belt
39257,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
25608,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Casual Watch
36811,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Davidoff Men Cool Water Perfume
20148,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Dodge Black Shirt
8809,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul Black White Shirt
13964,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men Check White Shirts
28325,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Brown Sandals
31208,Men,Footwear,Shoes,Sports Shoes,Purple,Summer,2012.0,Sports,Nike Men Mercurial Victory Purple Sports Shoes
39401,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Denim Co. Men Blue Slim Straight Fit Jeans
44855,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red Polo Neck T-shirt
36449,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Spinn Men Recurve White Shoes
33907,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Citizen Men White Dial Watch
44069,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Hugo Men Element Perfume
3885,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Wrangler Men's 1947 Light Weight Yellow T-shirt
50469,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,2016.0,Casual,Chromozome Men Navy Blue Trunks
2359,Men,Accessories,Headwear,Caps,Navy Blue,Winter,2010.0,Sports,ADIDAS Navy Blue Men Cap
19234,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallet
22875,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes
39633,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Black Air Affect Shoes
11059,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,John Miller Men Green Check Shirt
11865,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Playboy Men Casual Grey Slippers
38527,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Puma Men Black Caliber Shoes
24178,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Converse Men Arrow  Black Flip Flops
4268,Men,Footwear,Shoes,Sports Shoes,Maroon,Summer,2011.0,Sports,Nike Men's Tiempo Natural Maroon Shoe
17168,Men,Apparel,Topwear,Shirts,Mustard,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Mustard Shirt
29667,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Indigo Nation Men Printed Black Shirt
3871,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Men's Poster Print Slub Brown T-shirt
16886,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Police Men Casual Brown Sunglasses
28587,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Peter England Men Leather Brown Wallet
42964,Men,Accessories,Belts,Belts,Multi,Summer,2012.0,Casual,French Connection Men Multi Coloured Belt
29455,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Casual,Giordano Men Black Dial Watch
16288,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Peter England Men Printed Grey TShirt
23953,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Provogue Men Striped Black Shirt
48462,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,French Connection Men Blue Denim Shorts
18312,Men,Apparel,Topwear,Sweaters,Grey,Summer,2011.0,Casual,Wills Sport Men Grey Striped Sweater
22881,Men,Footwear,Sandal,Sports Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Sports Sandals
8697,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Hip Hop Black Sunglasses
4866,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Men Black Chelsea Away Jersey
1528,Men,Apparel,Topwear,Jackets,Black,Fall,2010.0,Sports,Puma Men Ferrari Black Fleece Jacket
11891,Men,Footwear,Shoes,Formal Shoes,Tan,Summer,2012.0,Formal,Franco Leone Men Formal Tan Formal Shoes
5188,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Linkin Park Men's Linking Black T-shirt
29031,Men,Accessories,Headwear,Caps,Red,Fall,2014.0,Casual,ADIDAS Men Red Corp Training Cap
27997,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ZONE Men Blue Tanga Brief US18
9321,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Indian Terrain Men Worden Navy Blue Tshirts
48006,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Men Black Dial Watch
18776,Men,Accessories,Ties,Ties,Purple,Fall,2011.0,Formal,Peter England Men Elite Purple Tie
38371,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Peter England Men Black Belt
14987,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,ADIDAS Men Solid Black Sweatshirts
58294,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004
15069,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Sandal
45719,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Reebok Men Avengers Pack of 2 Deos
20980,Men,Accessories,Belts,Belts,Black,Winter,2016.0,Casual,Fastrack Men Leatherette Black Belt
40059,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men White T-shirt
32479,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Casual,Proline Men Charcoal Grey Track Pants
59174,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Fortune Men Brown Formal Shoes
12842,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Ant Kids Warrior Kids Navy Blue Tshirts
3429,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's If You Don't Like Black T-shirt
6967,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Men's Dont Stop Me Now Blue T-shirt
33336,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Formal Shoes
4091,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's White With Black Stripes T-shirt
37796,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Check Blue Elegant Collection Shirt
14514,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Brown & White Striped Shirt
50456,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Black & Red Pack of 2 Briefs
17391,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Reid & Taylor Men Solid Navy Blue Socks
7614,Men,Accessories,Bags,Messenger Bag,Brown,Summer,2011.0,Casual,Wrangler Men Mustard Canvas Bag
13731,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Belmonte Men Solid Purple Shirts
31461,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men Tennis White Shorts
34321,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Blood Lust Red T-shirt
50664,Men,Apparel,Bottomwear,Shorts,Charcoal,Winter,2016.0,Sports,Chromozome Men Grey Melange Soccer Shorts S-5066
16071,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Solid Beige Trouser
22244,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ID Men Blue Casual Shoes
19805,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt
13503,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chimp Men AAA-CHHE Green T-shirts
30781,Men,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Fabindia Men Yellow Mangalgiri Kurta
2154,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men Red & Grey Polo T-shirt
31653,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt
49749,Men,Accessories,Ties,Ties,Brown,Summer,2012.0,Casual,Park Avenue Men Brown Tie
55316,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Smartoe Men Pack of 3 Socks
25061,Men,Accessories,Accessories,Accessory Gift Set,Purple,Winter,2015.0,Formal,Lino Perros Men Formal Purple Accessory Gift Set
11254,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Edition Navy Blue T-shirt
36476,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Spinn Men Agile Black Shoes
14726,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Ed Hardy Men Skull Print Purple Tshirts
33938,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Clima White T-shirt
5371,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Quechua Arpenaz 50 Jr Black Red
44056,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Dunhill Men Black Edt 50 ml Perfume
16415,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Levi's Men Stripes Maroon Tshirts
22620,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue T-shirt
7042,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Numero Uno Men's Brown Shoe
12889,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Furure Cat White Sports Shoes
35697,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Sweet Classic High White Shoes
46365,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Locomotive  Men Navy Blue Shirt
34745,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Match Classics Black Shoes
31237,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Schon Black & Blue Polo T-shirt
26280,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Proline Men White Printed T-shirt
13167,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Prospeed Black Sports Shoes
58851,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Hakashi Men Steel Cufflinks
38188,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Polaroid Men Grey Sunglasses
40092,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue T-shirt
57025,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey MC Men Navy Blue Rio Briefs 8033
25405,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt
14342,Men,Footwear,Shoes,Sports Shoes,Maroon,Fall,2011.0,Sports,Nike Men Feild Trainer textile Maroon Sports Shoes
20177,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Wrangler Men Tiny Maroon Shirt
